date,ticker,y_true,y_pred
2025-08-21,BBVA,16.415001,16.254397
2025-08-22,BBVA,16.455000,16.369118
2025-08-25,BBVA,16.145000,16.310195
2025-08-26,BBVA,15.845000,16.119036
2025-08-27,BBVA,15.530000,15.879787
2025-08-28,BBVA,15.555000,15.747350
2025-08-29,BBVA,15.490000,15.655301
2025-09-01,BBVA,15.600000,15.657098
2025-09-02,BBVA,15.440000,15.606806
2025-09-03,BBVA,15.430000,15.569160
2025-09-04,BBVA,15.810000,15.695152
2025-09-05,BBVA,15.605000,15.737141
2025-09-08,BBVA,15.770000,15.807406
2025-09-09,BBVA,15.935000,15.913394
2025-09-10,BBVA,16.150000,16.047438
2025-09-11,BBVA,16.209999,16.159536
2025-09-12,BBVA,16.215000,16.228107
2025-09-15,BBVA,16.360001,16.319734
2025-09-16,BBVA,16.184999,16.285985
2025-09-17,BBVA,16.055000,16.191218
2025-09-18,BBVA,16.219999,16.204446
2025-09-19,BBVA,16.410000,16.275940
2025-09-22,BBVA,15.975000,16.157350
2025-09-23,BBVA,16.174999,16.142902
2025-09-24,BBVA,16.385000,16.233632
2025-09-25,BBVA,16.105000,16.214397
2025-09-26,BBVA,16.465000,16.306419
2025-09-29,BBVA,16.240000,16.319717
2025-09-30,BBVA,16.340000,16.352682
2025-10-01,BBVA,16.375000,16.376517
2025-10-02,BBVA,16.330000,16.385960
2025-10-03,BBVA,16.420000,16.437202
2025-10-06,BBVA,16.174999,16.347982
2025-10-07,BBVA,16.055000,16.246013
2025-10-08,BBVA,16.360001,16.303765
2025-10-09,BBVA,16.065001,16.241913
2025-10-10,BBVA,15.790000,16.099885
2025-10-13,BBVA,15.870000,16.019697
2025-10-14,BBVA,15.985000,16.034660
2025-10-15,BBVA,15.785000,15.987761
2025-10-16,BBVA,15.715000,15.905229
2025-10-17,BBVA,16.655001,16.163523
2025-10-20,BBVA,17.295000,16.538987
2025-10-21,BBVA,17.065001,16.719028
2025-10-22,BBVA,17.000000,16.785110
2025-10-23,BBVA,16.959999,16.790344
2025-11-01,BBVA,,16.790344
2025-11-02,BBVA,,16.778692
2025-11-03,BBVA,,16.771030
2025-11-04,BBVA,,16.768778
2025-11-05,BBVA,,16.752523
2025-11-06,BBVA,,16.732887
2025-11-07,BBVA,,16.736982
2025-11-08,BBVA,,16.757455
2025-11-09,BBVA,,16.763602
2025-11-10,BBVA,,16.768672
2020-09-09,SAN,1.806267,1.978945
2020-09-10,SAN,1.768700,1.975503
2020-09-11,SAN,1.730175,1.965765
2020-09-14,SAN,1.738417,1.953026
2020-09-15,SAN,1.719058,1.939263
2020-09-16,SAN,1.722317,1.923524
2020-09-17,SAN,1.688583,1.904277
2020-09-18,SAN,1.624758,1.868358
2020-09-21,SAN,1.523750,1.818915
2020-09-22,SAN,1.495383,1.764327
2020-09-23,SAN,1.473533,1.712393
2020-09-24,SAN,1.481583,1.665058
2020-09-25,SAN,1.485033,1.626529
2020-09-28,SAN,1.586233,1.614510
2020-09-29,SAN,1.525858,1.612684
2020-09-30,SAN,1.532950,1.618047
2020-10-01,SAN,1.514167,1.624512
2020-10-02,SAN,1.512825,1.634733
2020-10-05,SAN,1.541958,1.645320
2020-10-06,SAN,1.637983,1.669904
2020-10-07,SAN,1.616708,1.696918
2020-10-08,SAN,1.644500,1.727888
2020-10-09,SAN,1.623417,1.751304
2020-10-12,SAN,1.599267,1.768921
2020-10-13,SAN,1.546175,1.771602
2020-10-14,SAN,1.548283,1.767821
2020-10-15,SAN,1.533525,1.755734
2020-10-16,SAN,1.574158,1.748151
2020-10-19,SAN,1.584892,1.745192
2020-10-20,SAN,1.628783,1.754191
2020-10-21,SAN,1.599075,1.761787
2020-10-22,SAN,1.617092,1.771968
2020-10-23,SAN,1.671333,1.791868
2020-10-26,SAN,1.651017,1.810444
2020-10-27,SAN,1.626867,1.821487
2020-10-28,SAN,1.575308,1.818766
2020-10-29,SAN,1.591408,1.813105
2020-10-30,SAN,1.639517,1.814283
2020-11-02,SAN,1.708325,1.828811
2020-11-03,SAN,1.774642,1.857346
2020-11-04,SAN,1.702000,1.876661
2020-11-05,SAN,1.754325,1.898047
2020-11-06,SAN,1.712542,1.913242
2020-11-09,SAN,2.041729,1.944634
2020-11-10,SAN,2.217104,1.987929
2020-11-11,SAN,2.250646,2.043202
2020-11-12,SAN,2.221417,2.101332
2020-11-13,SAN,2.286583,2.163707
2020-11-16,SAN,2.351000,2.226691
2020-11-17,SAN,2.368000,2.292200
2020-11-18,SAN,2.362000,2.355000
2020-11-19,SAN,2.324500,2.409483
2020-11-20,SAN,2.336500,2.457471
2020-11-23,SAN,2.354500,2.508157
2020-11-24,SAN,2.483500,2.559468
2020-11-25,SAN,2.461500,2.603512
2020-11-26,SAN,2.427500,2.637767
2020-11-27,SAN,2.465000,2.666821
2020-11-30,SAN,2.417500,2.681284
2020-12-01,SAN,2.558500,2.695538
2020-12-02,SAN,2.680000,2.717112
2020-12-03,SAN,2.707500,2.746683
2020-12-04,SAN,2.862000,2.784129
2020-12-07,SAN,2.726000,2.811987
2020-12-08,SAN,2.771500,2.839619
2020-12-09,SAN,2.725500,2.861427
2020-12-10,SAN,2.648000,2.872723
2020-12-11,SAN,2.575000,2.870772
2020-12-14,SAN,2.623000,2.868829
2020-12-15,SAN,2.704500,2.874484
2020-12-16,SAN,2.679000,2.880787
2020-12-17,SAN,2.688500,2.888758
2020-12-18,SAN,2.578500,2.881448
2020-12-21,SAN,2.451000,2.850782
2020-12-22,SAN,2.531000,2.824381
2020-12-23,SAN,2.619500,2.807124
2020-12-24,SAN,2.670000,2.805288
2020-12-28,SAN,2.590500,2.807432
2020-12-29,SAN,2.591500,2.809177
2020-12-30,SAN,2.575000,2.811834
2020-12-31,SAN,2.538000,2.809614
2021-01-04,SAN,2.566500,2.806389
2021-01-05,SAN,2.575500,2.806726
2021-01-06,SAN,2.752500,2.820651
2021-01-07,SAN,2.793000,2.841229
2021-01-08,SAN,2.760000,2.862882
2021-01-11,SAN,2.810000,2.882623
2021-01-12,SAN,2.849500,2.905326
2021-01-13,SAN,2.832000,2.928401
2021-01-14,SAN,2.801000,2.945097
2021-01-15,SAN,2.720500,2.946685
2021-01-18,SAN,2.738000,2.943939
2021-01-19,SAN,2.684000,2.934488
2021-01-20,SAN,2.688500,2.923559
2021-01-21,SAN,2.640000,2.905442
2021-01-22,SAN,2.581000,2.878131
2021-01-25,SAN,2.490000,2.842915
2021-01-26,SAN,2.532500,2.808253
2021-01-27,SAN,2.432500,2.768078
2021-01-28,SAN,2.481500,2.733727
2021-01-29,SAN,2.415000,2.698319
2021-02-01,SAN,2.417000,2.665934
2021-02-02,SAN,2.537000,2.648175
2021-02-03,SAN,2.554000,2.646458
2021-02-04,SAN,2.690000,2.664145
2021-02-05,SAN,2.788000,2.699274
2021-02-08,SAN,2.845000,2.742782
2021-02-09,SAN,2.832000,2.790132
2021-02-10,SAN,2.837500,2.835764
2021-02-11,SAN,2.796500,2.873954
2021-02-12,SAN,2.795000,2.903226
2021-02-15,SAN,2.910000,2.934555
2021-02-16,SAN,2.911500,2.967248
2021-02-17,SAN,2.894500,2.994226
2021-02-18,SAN,2.855500,3.017627
2021-02-19,SAN,2.975500,3.044327
2021-02-22,SAN,2.895500,3.061482
2021-02-23,SAN,2.950500,3.077847
2021-02-24,SAN,2.962500,3.094685
2021-02-25,SAN,2.965500,3.110505
2021-02-26,SAN,2.897500,3.118297
2021-03-01,SAN,2.920000,3.124519
2021-03-02,SAN,2.892500,3.126693
2021-03-03,SAN,2.944500,3.130165
2021-03-04,SAN,2.942000,3.135249
2021-03-05,SAN,2.980000,3.142632
2021-03-08,SAN,3.054500,3.158035
2021-03-09,SAN,2.973500,3.166862
2021-03-10,SAN,2.961500,3.171497
2021-03-11,SAN,2.919500,3.168869
2021-03-12,SAN,2.973500,3.169128
2021-03-15,SAN,2.931000,3.165166
2021-03-16,SAN,2.914500,3.158929
2021-03-17,SAN,2.927000,3.153988
2021-03-18,SAN,2.986000,3.154625
2021-03-19,SAN,2.891000,3.147924
2021-03-22,SAN,2.842500,3.131328
2021-03-23,SAN,2.860000,3.114568
2021-03-24,SAN,2.877500,3.099538
2021-03-25,SAN,2.855500,3.084909
2021-03-26,SAN,2.896000,3.078853
2021-03-29,SAN,2.864000,3.071817
2021-03-30,SAN,2.941500,3.075695
2021-03-31,SAN,2.897000,3.078978
2021-04-01,SAN,2.883000,3.082271
2021-04-06,SAN,2.924500,3.088173
2021-04-07,SAN,2.950000,3.096253
2021-04-08,SAN,2.922000,3.103003
2021-04-09,SAN,2.903000,3.106730
2021-04-12,SAN,2.907500,3.106171
2021-04-13,SAN,2.880000,3.099487
2021-04-14,SAN,2.908500,3.095585
2021-04-15,SAN,2.839500,3.085040
2021-04-16,SAN,2.874000,3.075620
2021-04-19,SAN,2.965000,3.075872
2021-04-20,SAN,2.851500,3.068348
2021-04-21,SAN,2.817000,3.054319
2021-04-22,SAN,2.845500,3.042184
2021-04-23,SAN,2.847000,3.029770
2021-04-26,SAN,2.914000,3.028451
2021-04-27,SAN,3.060000,3.044542
2021-04-28,SAN,3.142500,3.076287
2021-04-29,SAN,3.198000,3.116442
2021-04-30,SAN,3.215000,3.162679
2021-05-03,SAN,3.197000,3.205743
2021-05-04,SAN,3.159000,3.237198
2021-05-05,SAN,3.225000,3.269245
2021-05-06,SAN,3.218500,3.298230
2021-05-07,SAN,3.216000,3.325938
2021-05-10,SAN,3.306000,3.358153
2021-05-11,SAN,3.250000,3.385310
2021-05-12,SAN,3.287500,3.410126
2021-05-13,SAN,3.264000,3.429144
2021-05-14,SAN,3.353000,3.452508
2021-05-17,SAN,3.331000,3.474393
2021-05-18,SAN,3.370500,3.495569
2021-05-19,SAN,3.292500,3.505330
2021-05-20,SAN,3.318000,3.512958
2021-05-21,SAN,3.369500,3.523998
2021-05-24,SAN,3.358500,3.536439
2021-05-25,SAN,3.374500,3.550181
2021-05-26,SAN,3.354500,3.562011
2021-05-27,SAN,3.447500,3.578027
2021-05-28,SAN,3.450500,3.597383
2021-05-31,SAN,3.424000,3.614194
2021-06-01,SAN,3.478000,3.633416
2021-06-02,SAN,3.475000,3.649987
2021-06-03,SAN,3.506000,3.666385
2021-06-04,SAN,3.442500,3.673413
2021-06-07,SAN,3.461000,3.676027
2021-06-08,SAN,3.398500,3.667969
2021-06-09,SAN,3.381000,3.650966
2021-06-10,SAN,3.446000,3.641513
2021-06-11,SAN,3.434500,3.634409
2021-06-14,SAN,3.437500,3.630874
2021-06-15,SAN,3.426000,3.629463
2021-06-16,SAN,3.364000,3.621589
2021-06-17,SAN,3.362000,3.608297
2021-06-18,SAN,3.288500,3.576236
2021-06-21,SAN,3.280000,3.543120
2021-06-22,SAN,3.287500,3.513367
2021-06-23,SAN,3.275500,3.490800
2021-06-24,SAN,3.318000,3.479276
2021-06-25,SAN,3.355500,3.480477
2021-06-28,SAN,3.262500,3.478151
2021-06-29,SAN,3.274000,3.476929
2021-06-30,SAN,3.219500,3.465948
2021-07-01,SAN,3.289500,3.464927
2021-07-02,SAN,3.222500,3.462173
2021-07-05,SAN,3.265500,3.459269
2021-07-06,SAN,3.162000,3.446894
2021-07-07,SAN,3.145000,3.426065
2021-07-08,SAN,3.057500,3.393512
2021-07-09,SAN,3.129500,3.367320
2021-07-12,SAN,3.139000,3.343505
2021-07-13,SAN,3.083500,3.321195
2021-07-14,SAN,3.104000,3.303955
2021-07-15,SAN,3.121000,3.293051
2021-07-16,SAN,3.038000,3.277208
2021-07-19,SAN,2.934500,3.252393
2021-07-20,SAN,2.954500,3.223073
2021-07-21,SAN,3.070000,3.209712
2021-07-22,SAN,3.078500,3.207373
2021-07-23,SAN,3.126000,3.216152
2021-07-26,SAN,3.189000,3.235294
2021-07-27,SAN,3.155500,3.253223
2021-07-28,SAN,3.059500,3.258776
2021-07-29,SAN,3.138000,3.267245
2021-07-30,SAN,3.087500,3.269454
2021-08-02,SAN,3.066000,3.269739
2021-08-03,SAN,3.103000,3.273046
2021-08-04,SAN,3.135500,3.281492
2021-08-05,SAN,3.150000,3.290580
2021-08-06,SAN,3.226500,3.307628
2021-08-09,SAN,3.235000,3.330487
2021-08-10,SAN,3.260500,3.354509
2021-08-11,SAN,3.295500,3.381128
2021-08-12,SAN,3.275500,3.403535
2021-08-13,SAN,3.263500,3.418738
2021-08-16,SAN,3.201000,3.420398
2021-08-17,SAN,3.142500,3.409163
2021-08-18,SAN,3.156500,3.393955
2021-08-19,SAN,3.072500,3.368257
2021-08-20,SAN,3.076000,3.340563
2021-08-23,SAN,3.121500,3.318220
2021-08-24,SAN,3.114000,3.302411
2021-08-25,SAN,3.200000,3.301370
2021-08-26,SAN,3.156000,3.303187
2021-08-27,SAN,3.166000,3.309528
2021-08-30,SAN,3.123000,3.312040
2021-08-31,SAN,3.127500,3.311630
2021-09-01,SAN,3.179500,3.317545
2021-09-02,SAN,3.139500,3.319734
2021-09-03,SAN,3.076000,3.312749
2021-09-06,SAN,3.110000,3.306866
2021-09-07,SAN,3.135500,3.303996
2021-09-08,SAN,3.063000,3.295797
2021-09-09,SAN,3.062000,3.280681
2021-09-10,SAN,3.043000,3.264562
2021-09-13,SAN,3.114000,3.257225
2021-09-14,SAN,3.091000,3.254373
2021-09-15,SAN,3.089000,3.253017
2021-09-16,SAN,3.104000,3.252777
2021-09-17,SAN,3.040000,3.239676
2021-09-20,SAN,2.894000,3.208946
2021-09-21,SAN,2.899500,3.173492
2021-09-22,SAN,2.993500,3.150971
2021-09-23,SAN,3.083000,3.148999
2021-09-24,SAN,3.099000,3.157379
2021-09-27,SAN,3.202500,3.182751
2021-09-28,SAN,3.080000,3.201478
2021-09-29,SAN,3.156500,3.222740
2021-09-30,SAN,3.136500,3.242248
2021-10-01,SAN,3.123500,3.258035
2021-10-04,SAN,3.125000,3.269236
2021-10-05,SAN,3.258000,3.289305
2021-10-06,SAN,3.239000,3.312993
2021-10-07,SAN,3.331500,3.343319
2021-10-08,SAN,3.350000,3.377011
2021-10-11,SAN,3.349000,3.412469
2021-10-12,SAN,3.383500,3.444130
2021-10-13,SAN,3.276000,3.463134
2021-10-14,SAN,3.281000,3.472145
2021-10-15,SAN,3.345500,3.483893
2021-10-18,SAN,3.330000,3.490409
2021-10-19,SAN,3.361500,3.501281
2021-10-20,SAN,3.360000,3.493097
2021-10-21,SAN,3.313500,3.482644
2021-10-22,SAN,3.282000,3.468955
2021-10-25,SAN,3.318500,3.460434
2021-10-26,SAN,3.356500,3.464988
2021-10-27,SAN,3.261000,3.460492
2021-10-28,SAN,3.280500,3.456857
2021-10-29,SAN,3.276500,3.453964
2021-11-01,SAN,3.343500,3.459350
2021-11-02,SAN,3.294500,3.462983
2021-11-03,SAN,3.310000,3.463099
2021-11-04,SAN,3.237500,3.441758
2021-11-05,SAN,3.284000,3.426067
2021-11-08,SAN,3.238000,3.412987
2021-11-09,SAN,3.191500,3.398543
2021-11-10,SAN,3.212000,3.388305
2021-11-11,SAN,3.220000,3.381933
2021-11-12,SAN,3.185500,3.374310
2021-11-15,SAN,3.211500,3.371417
2021-11-16,SAN,3.209000,3.369528
2021-11-17,SAN,3.200000,3.376907
2021-11-18,SAN,3.138000,3.366389
2021-11-19,SAN,3.058500,3.341339
2021-11-22,SAN,3.102000,3.317076
2021-11-23,SAN,3.063500,3.290685
2021-11-24,SAN,3.032000,3.262164
2021-11-25,SAN,3.055500,3.240145
2021-11-26,SAN,2.783000,3.194991
2021-11-29,SAN,2.783500,3.142241
2021-11-30,SAN,2.750000,3.082188
2021-12-01,SAN,2.822000,3.034675
2021-12-02,SAN,2.792500,2.993916
2021-12-03,SAN,2.763500,2.960179
2021-12-06,SAN,2.813500,2.939417
2021-12-07,SAN,2.818500,2.927652
2021-12-08,SAN,2.748500,2.914707
2021-12-09,SAN,2.717500,2.900576
2021-12-10,SAN,2.701000,2.887726
2021-12-13,SAN,2.658500,2.869377
2021-12-14,SAN,2.686500,2.854267
2021-12-15,SAN,2.656500,2.838339
2021-12-16,SAN,2.766500,2.835329
2021-12-17,SAN,2.775000,2.833277
2021-12-20,SAN,2.754500,2.834795
2021-12-21,SAN,2.811000,2.844496
2021-12-22,SAN,2.815500,2.860319
2021-12-23,SAN,2.901500,2.883453
2021-12-27,SAN,2.923500,2.914176
2021-12-28,SAN,2.931000,2.945925
2021-12-29,SAN,2.922500,2.975350
2021-12-30,SAN,2.940500,3.001386
2022-01-03,SAN,2.950500,3.028078
2022-01-04,SAN,3.032500,3.061903
2022-01-05,SAN,3.037500,3.093767
2022-01-06,SAN,3.085500,3.127095
2022-01-07,SAN,3.112500,3.161456
2022-01-10,SAN,3.115500,3.197309
2022-01-11,SAN,3.119000,3.226544
2022-01-12,SAN,3.113500,3.250610
2022-01-13,SAN,3.127000,3.271780
2022-01-14,SAN,3.166500,3.294026
2022-01-17,SAN,3.156500,3.313277
2022-01-18,SAN,3.140000,3.328412
2022-01-19,SAN,3.134500,3.337297
2022-01-20,SAN,3.130500,3.344623
2022-01-21,SAN,3.082500,3.336945
2022-01-24,SAN,2.943000,3.299830
2022-01-25,SAN,3.023500,3.267201
2022-01-26,SAN,3.135500,3.250029
2022-01-27,SAN,3.201500,3.252454
2022-01-28,SAN,3.146500,3.260754
2022-01-31,SAN,3.094500,3.265524
2022-02-01,SAN,3.165000,3.276316
2022-02-02,SAN,3.175500,3.290466
2022-02-03,SAN,3.299000,3.316345
2022-02-04,SAN,3.254000,3.340286
2022-02-07,SAN,3.294000,3.365363
2022-02-08,SAN,3.371000,3.397201
2022-02-09,SAN,3.433000,3.435778
2022-02-10,SAN,3.481500,3.476332
2022-02-11,SAN,3.481500,3.514425
2022-02-14,SAN,3.346500,3.532007
2022-02-15,SAN,3.423000,3.545245
2022-02-16,SAN,3.379000,3.554211
2022-02-17,SAN,3.340000,3.557298
2022-02-18,SAN,3.322000,3.554916
2022-02-21,SAN,3.285500,3.547966
2022-02-22,SAN,3.281500,3.537519
2022-02-23,SAN,3.237500,3.522828
2022-02-24,SAN,2.988500,3.477686
2022-02-25,SAN,3.118500,3.432723
2022-02-28,SAN,2.984500,3.377199
2022-03-01,SAN,2.829500,3.314011
2022-03-02,SAN,2.927000,3.253958
2022-03-03,SAN,2.870000,3.201567
2022-03-04,SAN,2.718500,3.144255
2022-03-07,SAN,2.631000,3.079302
2022-03-08,SAN,2.697000,3.024455
2022-03-09,SAN,2.892500,2.993036
2022-03-10,SAN,2.853000,2.984909
2022-03-11,SAN,2.864000,2.987708
2022-03-14,SAN,2.955000,3.005575
2022-03-15,SAN,2.983000,3.028400
2022-03-16,SAN,3.157000,3.065640
2022-03-17,SAN,3.140500,3.100150
2022-03-18,SAN,3.120000,3.133285
2022-03-21,SAN,3.129000,3.168617
2022-03-22,SAN,3.181000,3.202384
2022-03-23,SAN,3.130500,3.228776
2022-03-24,SAN,3.064000,3.243425
2022-03-25,SAN,3.057000,3.250852
2022-03-28,SAN,3.080000,3.257395
2022-03-29,SAN,3.248500,3.275241
2022-03-30,SAN,3.142500,3.290636
2022-03-31,SAN,3.100000,3.297283
2022-04-01,SAN,3.181000,3.307571
2022-04-04,SAN,3.190000,3.317065
2022-04-05,SAN,3.140000,3.322173
2022-04-06,SAN,3.038000,3.314734
2022-04-07,SAN,3.039500,3.302505
2022-04-08,SAN,3.118000,3.296249
2022-04-11,SAN,3.158000,3.295378
2022-04-12,SAN,3.133000,3.298517
2022-04-13,SAN,3.123500,3.298670
2022-04-14,SAN,3.152500,3.291125
2022-04-19,SAN,3.162000,3.285023
2022-04-20,SAN,3.212000,3.283873
2022-04-21,SAN,3.230000,3.287614
2022-04-22,SAN,3.166000,3.291753
2022-04-25,SAN,3.054000,3.283202
2022-04-26,SAN,2.846500,3.247921
2022-04-27,SAN,2.816000,3.199401
2022-04-28,SAN,2.752000,3.141174
2022-04-29,SAN,2.816500,3.087711
2022-05-02,SAN,2.740000,3.042541
2022-05-03,SAN,2.822500,3.000621
2022-05-04,SAN,2.772000,2.963084
2022-05-05,SAN,2.689500,2.928644
2022-05-06,SAN,2.650500,2.893317
2022-05-09,SAN,2.600000,2.861928
2022-05-10,SAN,2.633500,2.838892
2022-05-11,SAN,2.693000,2.828746
2022-05-12,SAN,2.653500,2.822496
2022-05-13,SAN,2.728000,2.827046
2022-05-16,SAN,2.699500,2.832429
2022-05-17,SAN,2.778000,2.848332
2022-05-18,SAN,2.740000,2.863811
2022-05-19,SAN,2.740500,2.873043
2022-05-20,SAN,2.744000,2.880071
2022-05-23,SAN,2.850000,2.896074
2022-05-24,SAN,2.893500,2.919062
2022-05-25,SAN,2.953000,2.947287
2022-05-26,SAN,3.020000,2.981438
2022-05-27,SAN,3.040000,3.017678
2022-05-30,SAN,3.078000,3.055585
2022-05-31,SAN,3.014500,3.083614
2022-06-01,SAN,2.985000,3.101484
2022-06-02,SAN,2.979500,3.115723
2022-06-03,SAN,2.963500,3.124500
2022-06-06,SAN,3.038000,3.139582
2022-06-07,SAN,2.998500,3.152141
2022-06-08,SAN,2.985000,3.162107
2022-06-09,SAN,2.906000,3.159794
2022-06-10,SAN,2.700000,3.129446
2022-06-13,SAN,2.610500,3.075724
2022-06-14,SAN,2.623000,3.015807
2022-06-15,SAN,2.690500,2.960064
2022-06-16,SAN,2.635500,2.909651
2022-06-17,SAN,2.696000,2.868375
2022-06-20,SAN,2.794000,2.851304
2022-06-21,SAN,2.797500,2.849988
2022-06-22,SAN,2.805000,2.859535
2022-06-23,SAN,2.716000,2.866176
2022-06-24,SAN,2.760000,2.874212
2022-06-27,SAN,2.770500,2.888221
2022-06-28,SAN,2.777500,2.902501
2022-06-29,SAN,2.736000,2.913531
2022-06-30,SAN,2.688000,2.912386
2022-07-01,SAN,2.684000,2.908482
2022-07-04,SAN,2.683000,2.899648
2022-07-05,SAN,2.568000,2.875951
2022-07-06,SAN,2.525500,2.844649
2022-07-07,SAN,2.615500,2.819955
2022-07-08,SAN,2.613000,2.803542
2022-07-11,SAN,2.560000,2.783794
2022-07-12,SAN,2.466500,2.753652
2022-07-13,SAN,2.446500,2.720161
2022-07-14,SAN,2.337500,2.679052
2022-07-15,SAN,2.405500,2.642662
2022-07-18,SAN,2.412000,2.612588
2022-07-19,SAN,2.512500,2.600258
2022-07-20,SAN,2.461000,2.594918
2022-07-21,SAN,2.453500,2.593520
2022-07-22,SAN,2.433000,2.592132
2022-07-25,SAN,2.455500,2.593757
2022-07-26,SAN,2.437500,2.597387
2022-07-27,SAN,2.488500,2.605177
2022-07-28,SAN,2.429000,2.607119
2022-07-29,SAN,2.440000,2.607517
2022-08-01,SAN,2.393000,2.600169
2022-08-02,SAN,2.384500,2.590839
2022-08-03,SAN,2.433500,2.584845
2022-08-04,SAN,2.459500,2.585893
2022-08-05,SAN,2.501000,2.594526
2022-08-08,SAN,2.554000,2.613670
2022-08-09,SAN,2.556000,2.634045
2022-08-10,SAN,2.614500,2.661226
2022-08-11,SAN,2.636500,2.691316
2022-08-12,SAN,2.666500,2.724000
2022-08-15,SAN,2.638500,2.749316
2022-08-16,SAN,2.659500,2.773529
2022-08-17,SAN,2.621500,2.789861
2022-08-18,SAN,2.620500,2.800713
2022-08-19,SAN,2.532000,2.794111
2022-08-22,SAN,2.497000,2.775652
2022-08-23,SAN,2.497000,2.752921
2022-08-24,SAN,2.473500,2.726789
2022-08-25,SAN,2.445500,2.697296
2022-08-26,SAN,2.407500,2.665249
2022-08-29,SAN,2.406500,2.632661
2022-08-30,SAN,2.447500,2.611820
2022-08-31,SAN,2.417000,2.592099
2022-09-01,SAN,2.380500,2.573770
2022-09-02,SAN,2.428500,2.565588
2022-09-05,SAN,2.395000,2.559585
2022-09-06,SAN,2.410000,2.557967
2022-09-07,SAN,2.384500,2.554977
2022-09-08,SAN,2.450500,2.561280
2022-09-09,SAN,2.535000,2.582081
2022-09-12,SAN,2.638000,2.619227
2022-09-13,SAN,2.575000,2.652785
2022-09-14,SAN,2.585500,2.683440
2022-09-15,SAN,2.676500,2.714722
2022-09-16,SAN,2.650500,2.739613
2022-09-19,SAN,2.640000,2.760405
2022-09-20,SAN,2.637000,2.776958
2022-09-21,SAN,2.581500,2.783090
2022-09-22,SAN,2.602500,2.788121
2022-09-23,SAN,2.524500,2.781356
2022-09-26,SAN,2.496500,2.765938
2022-09-27,SAN,2.431000,2.739008
2022-09-28,SAN,2.438000,2.709558
2022-09-29,SAN,2.381500,2.676607
2022-09-30,SAN,2.397500,2.646609
2022-10-03,SAN,2.464500,2.627280
2022-10-04,SAN,2.636500,2.635824
2022-10-05,SAN,2.575500,2.652880
2022-10-06,SAN,2.550000,2.672543
2022-10-07,SAN,2.526500,2.687873
2022-10-10,SAN,2.498500,2.695712
2022-10-11,SAN,2.458000,2.692327
2022-10-12,SAN,2.416500,2.681620
2022-10-13,SAN,2.497000,2.673773
2022-10-14,SAN,2.530500,2.673499
2022-10-17,SAN,2.566500,2.680184
2022-10-18,SAN,2.621000,2.697803
2022-10-19,SAN,2.634500,2.703459
2022-10-20,SAN,2.668500,2.715609
2022-10-21,SAN,2.658000,2.731216
2022-10-24,SAN,2.724000,2.756350
2022-10-25,SAN,2.738500,2.786154
2022-10-26,SAN,2.649000,2.803485
2022-10-27,SAN,2.625000,2.812153
2022-10-28,SAN,2.658000,2.818182
2022-10-31,SAN,2.622000,2.822043
2022-11-01,SAN,2.643500,2.825721
2022-11-02,SAN,2.621500,2.832152
2022-11-03,SAN,2.590000,2.819926
2022-11-04,SAN,2.669000,2.816457
2022-11-07,SAN,2.660500,2.816121
2022-11-08,SAN,2.645000,2.816372
2022-11-09,SAN,2.612500,2.814019
2022-11-10,SAN,2.553500,2.801399
2022-11-11,SAN,2.527500,2.780943
2022-11-14,SAN,2.572000,2.765517
2022-11-15,SAN,2.608500,2.758947
2022-11-16,SAN,2.575500,2.755852
2022-11-17,SAN,2.529500,2.746367
2022-11-18,SAN,2.606000,2.742833
2022-11-21,SAN,2.688500,2.753077
2022-11-22,SAN,2.777000,2.776187
2022-11-23,SAN,2.774000,2.803402
2022-11-24,SAN,2.785500,2.834737
2022-11-25,SAN,2.833500,2.868821
2022-11-28,SAN,2.802500,2.897464
2022-11-29,SAN,2.835500,2.924809
2022-11-30,SAN,2.850500,2.947528
2022-12-01,SAN,2.816500,2.963555
2022-12-02,SAN,2.812500,2.975730
2022-12-05,SAN,2.809500,2.986982
2022-12-06,SAN,2.811500,2.998046
2022-12-07,SAN,2.797000,3.004542
2022-12-08,SAN,2.772500,3.004914
2022-12-09,SAN,2.786000,3.005039
2022-12-12,SAN,2.773500,3.000072
2022-12-13,SAN,2.798500,2.998631
2022-12-14,SAN,2.765000,2.994139
2022-12-15,SAN,2.696500,2.973213
2022-12-16,SAN,2.723500,2.945506
2022-12-19,SAN,2.717000,2.919098
2022-12-20,SAN,2.812500,2.912579
2022-12-21,SAN,2.848500,2.922104
2022-12-22,SAN,2.809500,2.932975
2022-12-23,SAN,2.795000,2.945300
2022-12-27,SAN,2.815000,2.959822
2022-12-28,SAN,2.798000,2.971907
2022-12-29,SAN,2.818000,2.982679
2022-12-30,SAN,2.802500,2.988517
2023-01-02,SAN,2.849500,3.003471
2023-01-03,SAN,2.857000,3.015606
2023-01-04,SAN,2.963000,3.040551
2023-01-05,SAN,2.974000,3.069096
2023-01-06,SAN,3.046500,3.103317
2023-01-09,SAN,3.019500,3.131786
2023-01-10,SAN,3.036000,3.158268
2023-01-11,SAN,3.014500,3.176833
2023-01-12,SAN,3.083000,3.197860
2023-01-13,SAN,3.136500,3.222126
2023-01-16,SAN,3.099000,3.241727
2023-01-17,SAN,3.107500,3.259114
2023-01-18,SAN,3.134500,3.279458
2023-01-19,SAN,3.047500,3.283148
2023-01-20,SAN,3.097000,3.286327
